actor_id,type,body
62695641,PullRequestReviewCommentEvent,Unused import - java.util.concurrent.ConcurrentHashMap.
62695641,PullRequestReviewCommentEvent,无用导入 - java.util.concurrent.ConcurrentHashMap 。
9011267,PullRequestReviewCommentEvent,"Until CLI has packages and we can move back to their feeds, yes.

We could also consider just uploading these packages to the dotnetcli blob storage, with names that sort of match the old scheme (replacing -ubuntu with -ubuntu.14.04-x64 ideally to disambiguate between ubuntu versions), if that's preferable (I would need to chat quickly with @piotrpMSFT before doing so, but it might be helpful for them to have them for bootstrapping anyway)."
9011267,PullRequestReviewCommentEvent,The glob should just pick up things in the root.
26523804,PullRequestReviewCommentEvent,"As discussed, let's stick to `configure_opts` (to align with `configure` step)"
13025337,PullRequestReviewCommentEvent,"We are not deploying any RabbitMQ instance, just the operator. It doesn't make any sense to deploy a RabbitMQ instance in this case, as there are innumerable configurations. "
15990849,PullRequestReviewCommentEvent,update.
15990849,PullRequestReviewCommentEvent,"So, i should let what it was be, no update here?"
15990849,PullRequestReviewCommentEvent,I have updated to value '<remarks>To be added.</remarks>'
15990849,PullRequestReviewCommentEvent,formatEle.Value will get value “Describes the common properties that all features have.”
15990849,PullRequestReviewCommentEvent,will delete it
1589480,PullRequestReviewCommentEvent,"This is -3. Sorry, we won't accept this. Please consider [creating your own tap](https://github.com/Homebrew/brew/blob/master/share/doc/homebrew/How-to-Create-and-Maintain-a-Tap.md#how-to-create-and-maintain-a-tap) instead. Thanks!"
43581769,PullRequestReviewCommentEvent,"deleteSchedulingV1CollectionPriorityClass isn't currently showing as hit/tested at this time for some reason:

https://apisnoop.cncf.io/conformance-progress/endpoints/1.20.0?filter=untested

![image](https://user-images.githubusercontent.com/43581769/97385960-b5449b00-1937-11eb-9cf1-c7484ca5900f.png)
"
43581769,PullRequestReviewCommentEvent,Cannot parse file: error converting YAML to JSON: yaml: line 30: did not find expected key.
26720499,PullRequestReviewCommentEvent,This would've been handy when we were writing our server implementation last year. :grinning: 
26720499,PullRequestReviewCommentEvent,"Based on my understanding of the Windows command interpreter, I think this should work both there and in POSIX shells. It might _not_ work on PowerShell on Windows, because that adds an extra level of escaping that is often hard to deal with, but that's not a new problem nor something we can easily address in the documentation here.

With that said, the lead-in text here suggests that all of these forms are things the user might expect to see in the output of other commands, and so the escaping here is making that no longer strictly true. Perhaps we should hint that with some parenthetical text:

> * `aws_instance.baz[\""key\""]` (quotes in resource addresses must be escaped on the command line so that they are not interpreted by your shell)
"
38341030,PullRequestReviewCommentEvent,"How about:
 - `Domain name updates (including IP address change) are reflected within 30 minutes.` OR 
 - `Domain names and IP address changes are reflected within 30 minutes.`
"
28113323,PullRequestReviewCommentEvent,"Ahh, I see. If feature branches are not needed for the enterprise version, then all should be good now (hopefully). Reason it didn't sync with `inventory-enterprise` is because the bot did not have a fork of the repository in which to create a PR from ;)"
49303554,PullRequestReviewCommentEvent,"whitespace:end of line
"
49303554,PullRequestReviewCommentEvent,"whitespace:tabs in line
"
49303554,PullRequestReviewCommentEvent,"shellcheck:25: warning: Did you forget to close this double quoted string? [SC1078]
"
10605095,PullRequestReviewCommentEvent,I was looking at secrets not tokens. That was easier than I expected.
32282838,PullRequestReviewCommentEvent,"To be honest not too sure why you would need  more than that(in a recent go version 1.8+):

```
go get github.com/jetstack/vault-unsealer
make -C $(go env GOPATH)/src/github.com/jetstack/vault-unsealer build
```
"
32282838,PullRequestReviewCommentEvent,This should be a `puppetManifestRef`
32282838,PullRequestReviewCommentEvent,"I think similar to how jobs clear a pod associated with them we should only keep like the last 15 `WingJobs`. (Ideally that is configurable by a variable in the Instance type)
"
32282838,PullRequestReviewCommentEvent,This needs to be as long as the headline
32282838,PullRequestReviewCommentEvent,Can we run that as User=Nobody
32282838,PullRequestReviewCommentEvent,remove me
32282838,PullRequestReviewCommentEvent,update that or remove it
32282838,PullRequestReviewCommentEvent,update that using the generator
32282838,PullRequestReviewCommentEvent,also generate one or aws_es_proxy
32282838,PullRequestReviewCommentEvent,"Golint comments: package comment should be of the form ""Package hooks ..."". [More info](https://golang.org/wiki/CodeReviewComments#package-comments). <!-- golint -->"
32282838,PullRequestReviewCommentEvent,"Golint imports: a blank import should be only in a main or test package, or have a comment justifying it. <!-- golint -->"
11063859,PullRequestReviewCommentEvent,"There's a non-zero chance that you don't know what you're doing.

This serves to block accidental merges until Undo over there has a chance to test this more."
26360365,PullRequestReviewCommentEvent,"**checkpatch WARNING (NEW_TYPEDEFS):**

 do not add new typedefs"
26360365,PullRequestReviewCommentEvent,"**checkpatch WARNING (PREFER_KERNEL_TYPES):**

 Prefer kernel type 'u64_t' over 'uint64_t'"
26360365,PullRequestReviewCommentEvent,"**CHECKPATCH ERROR:**

 that open brace { should be on the previous line"
2222479,PullRequestReviewCommentEvent,License is now  EPL-2.0
2222479,PullRequestReviewCommentEvent,Goodwork has a homepage at https://usegood.work/
2222479,PullRequestReviewCommentEvent,Description should be 250 characters or less.
2222479,PullRequestReviewCommentEvent,Change demo link to https://lbry.tv
2222479,PullRequestReviewCommentEvent,"Please add this to Misc/Other

""Any category you are creating has the minimum requirement of 3 items. If not, your addition may be inserted into Misc/Other."""
2222479,PullRequestReviewCommentEvent,Wouldn't this be a better fit in the Password Managers category?
2222479,PullRequestReviewCommentEvent,Change Web Client to Clients
2222479,PullRequestReviewCommentEvent,The files that were generated in CI are now in ` .github/workflows/docker`.  The `Containerfile` is now  `Dockerfile.ci`. I also updated the main `Dockerfile` to more closely match `Dockerfile.ci`. The workflow is using pregenerated `etc/passwd` and `etc/group` files to prevent the use of qemu when running buildx.
2222479,PullRequestReviewCommentEvent,ZPL-1.2 needs to be added to the list of licenses.
2222479,PullRequestReviewCommentEvent,"Thank you for your contribution.
Please remove the source code link from the end and add the demo https://shaarli.mka.ovh"
2222479,PullRequestReviewCommentEvent,Please add a full stop `.` at the end of the description
2222479,PullRequestReviewCommentEvent,https://github.com/Mission-Kontrol/MissionKontrol-rails lists license as GPL-3.0
2222479,PullRequestReviewCommentEvent,Remove `([Source Code](https://github.com/dutchcoders/transfer.sh))` as it is a duplicate link.
2222479,PullRequestReviewCommentEvent,"Remove `(` just before `[Source Code]`

```
[FileGator](https://filegator.io/) - FileGator is a powerful multi-user file manager with a single page front-end. ([Demo](https://demo.filegator.io), [Source Code](https://github.com/filegator/filegator)) `MIT` `PHP`
```"
2222479,PullRequestReviewCommentEvent,"Had this as the default for testing, so I wouldn't hit the rate limit on multiple runs."
2222479,PullRequestReviewCommentEvent,I'm not seeing any reference to the MIT license in the repository.
2222479,PullRequestReviewCommentEvent,License should be `SSPL-1.0`
2222479,PullRequestReviewCommentEvent,Should be SSPL-1.0
2222479,PullRequestReviewCommentEvent,"Connection times out for me.

How about: https://spdx.org/licenses/CECILL-B.html"
2222479,PullRequestReviewCommentEvent,add https://www.getoutline.com/ as site page and move https://github.com/outline/outline to demo
2222479,PullRequestReviewCommentEvent,"My apologies, I typed that wrong.  https://github.com/outline/outline would work as site or demo.
But I think 
Site: https://www.getoutline.com/    Source: https://github.com/outline/outline
would be better"
2222479,PullRequestReviewCommentEvent,"- Capitalize Self-hosted
- add full stop(.) after imap
- Demo site should be https://bhadoomail.com/
- Remove Source code it is the same as the site url"
2222479,PullRequestReviewCommentEvent,"- Capitalize Forsaken-Mail (as formatted on github repo)
- Capitalize A self-hosted
- add full stop(.) after service
- Demo site is currently down??
- change \`Docker\` \`NodeJS\` to \`Docker/Nodejs\`
"
2222479,PullRequestReviewCommentEvent,"- Missing license Artistic-2.0
- Remove Demo
- Remove Includes a captcha
"
2222479,PullRequestReviewCommentEvent,There Should only be 1 blank line between sections.
2222479,PullRequestReviewCommentEvent,Could you elaborate a little more on the functuions of this application in the description.
2222479,PullRequestReviewCommentEvent,"My apologies, I glanced at the GitHub repo earlier and it made me think it was a self hosting solution. This belongs as an external link."
2222479,PullRequestReviewCommentEvent,"Correct me if I am wrong but, it looks like this requires google search to function. If so please add  \`⚠\` between the title and descritption."
2222479,PullRequestReviewCommentEvent,Missing closing _
2222479,PullRequestReviewCommentEvent,"@nodiscc what are your thoughts on this:
The COPYING file is BSD-3-Clause and the LICENSE file is GPL-3 "
2222479,PullRequestReviewCommentEvent,fixed
2222479,PullRequestReviewCommentEvent,Commented line removed.
2222479,PullRequestReviewCommentEvent,There is still an extra space between \`ISC\` and \`C\`
2222479,PullRequestReviewCommentEvent,Missing language
2222479,PullRequestReviewCommentEvent,"Please follow the guidelines in [Contributing](https://github.com/Kickball/awesome-selfhosted/blob/master/.github/CONTRIBUTING.md) for example:
> \[Calagator\]\(http://calagator.org/)
"
2222479,PullRequestReviewCommentEvent,Please change \[Source\] to \[Source Code\]
2222479,PullRequestReviewCommentEvent,"Remove `, [Source Code](https://github.com/josephernest/void)` its not needed since it the same as the main link."
2222479,PullRequestReviewCommentEvent,"Open-source is misspelled.

Please add source code link: https://github.com/ivaldi/brimir"
2222479,PullRequestReviewCommentEvent,Remove one of the uMap entries.
2222479,PullRequestReviewCommentEvent,Change Docker/Python to just Python as this can be run without docker.
2222479,PullRequestReviewCommentEvent,Here is a mirror of Sorcia https://github.com/mysticmode/sorcia last commit was a little over a month ago.  Not sure if we want to hold off on removing this.
2222479,PullRequestReviewCommentEvent,thanks @enricostano 
2222479,PullRequestReviewCommentEvent,Change Python/Django/Angularjs to Python
2222479,PullRequestReviewCommentEvent,In the description please change distribution to player or server.
44874361,PullRequestReviewCommentEvent,Coding style error
43188587,PullRequestReviewCommentEvent,no-unused-vars: 'showsHorizontalScrollIndic' is assigned a value but never used.
43188587,PullRequestReviewCommentEvent,prettier/prettier: Delete `··`
43188587,PullRequestReviewCommentEvent,"dot-notation: [""_internalInstanceHandle""] is better written in dot notation."
43188587,PullRequestReviewCommentEvent,"`google-java-format` suggested changes:
```diff
@@ -31,0 +30,2 @@
+import com.facebook.react.module.annotations.ReactModule;
+import com.facebook.react.modules.core.DeviceEventManagerModule;
```
"
43188587,PullRequestReviewCommentEvent,"`google-java-format` suggested changes:
```diff
@@ -171,4 +173,14 @@
-      map.putArray(""capabilities"", convertBitsToStringArray(capabilities, (bit) -> accessibilityServiceInfo.capabilityToString(bit)));
-      map.putArray(""eventTypes"", convertBitsToStringArray(eventTypes, (bit) -> AccessibilityEvent.eventTypeToString(bit)));
-      map.putArray(""feedbackType"", convertBitsToStringArray(feedbackType, (bit) -> accessibilityServiceInfo.feedbackTypeToString(bit)));
-      map.putArray(""flags"", convertBitsToStringArray(flags, (bit) -> accessibilityServiceInfo.flagToString(bit)));
+      map.putArray(
+          ""capabilities"",
+          convertBitsToStringArray(
+              capabilities, (bit) -> accessibilityServiceInfo.capabilityToString(bit)));
+      map.putArray(
+          ""eventTypes"",
+          convertBitsToStringArray(eventTypes, (bit) -> AccessibilityEvent.eventTypeToString(bit)));
+      map.putArray(
+          ""feedbackType"",
+          convertBitsToStringArray(
+              feedbackType, (bit) -> accessibilityServiceInfo.feedbackTypeToString(bit)));
+      map.putArray(
+          ""flags"",
+          convertBitsToStringArray(flags, (bit) -> accessibilityServiceInfo.flagToString(bit)));
```
"
43188587,PullRequestReviewCommentEvent,comma-dangle: Missing trailing comma.
43188587,PullRequestReviewCommentEvent,jsx-quotes: Unexpected usage of singlequote.
43188587,PullRequestReviewCommentEvent,no-alert: Unexpected alert.
43188587,PullRequestReviewCommentEvent,"`google-java-format` suggested changes:
```diff
@@ -89,13 +89,15 @@
-    Thread writer = new Thread() {
-      public void run() {
-        try (OutputStream outputStream = new ParcelFileDescriptor.AutoCloseOutputStream(writeSide)) {
-          // If the blob data is larger than pipe capacity (64 KB), a synchronous write call
-          // would fill up the whole buffer and block until the bytes are read (i.e. never).
-          // Writing from a separate thread allows us to return the read side descriptor
-          // immediately so that the reader can start reading.
-          outputStream.write(data);
-        } catch (IOException exception) {
-          // no-op
-        }
-      }
-    };
+    Thread writer =
+        new Thread() {
+          public void run() {
+            try (OutputStream outputStream =
+                new ParcelFileDescriptor.AutoCloseOutputStream(writeSide)) {
+              // If the blob data is larger than pipe capacity (64 KB), a synchronous write call
+              // would fill up the whole buffer and block until the bytes are read (i.e. never).
+              // Writing from a separate thread allows us to return the read side descriptor
+              // immediately so that the reader can start reading.
+              outputStream.write(data);
+            } catch (IOException exception) {
+              // no-op
+            }
+          }
+        };

```
"
43188587,PullRequestReviewCommentEvent,jest/no-disabled-tests: Skipped test
43188587,PullRequestReviewCommentEvent,no-trailing-spaces: Trailing spaces not allowed.
43188587,PullRequestReviewCommentEvent,"prettier/prettier: Replace `·string:·JSON.stringify(value.value),·headers,·fieldName:·name` with `⏎············string:·JSON.stringify(value.value),⏎············headers,⏎············fieldName:·name,⏎·········`"
43188587,PullRequestReviewCommentEvent,"prettier/prettier: Replace `·:'wine'` with `:·'wine',`"
49695357,PullRequestReviewCommentEvent,Sounds good!
25311884,PullRequestReviewCommentEvent,No approvers defined in this root directory OWNERS file.
823946,PullRequestReviewCommentEvent,Nice change
823946,PullRequestReviewCommentEvent,Terrible change
823946,PullRequestReviewCommentEvent,"![Code Smell](https://sonarsource.github.io/sonar-github/code_smell.png 'Code Smell') Code Smell: ')' is not preceded with whitespace. ([external_checkstyle:whitespace.ParenPadCheck](http://svpxbldcn7snr1.pentaho.net:9000/coding_rules#rule_key=external_checkstyle%3Awhitespace.ParenPadCheck))

[See it in SonarQube](http://svpxbldcn7snr1.pentaho.net:9000/project/issues?id=org.pentaho%3Acommons-xul&pullRequest=160&issues=AWjiXPHasnWgRSmwyo9U&open=AWjiXPHasnWgRSmwyo9U)

[ISSUE_KEY]: AWjiXPHasnWgRSmwyo9U"
13572711,PullRequestReviewCommentEvent,"ERROR: browserify => Browserify
[Contributing Guide](https://github.com/jser/jser.github.io/blob/develop/CONTRIBUTING.md)"
13572711,PullRequestReviewCommentEvent,ERROR: 用にな => ようにな (spellcheck-tech-word)
13572711,PullRequestReviewCommentEvent,"ERROR: 一文に二回以上利用されている助詞 ""て"" がみつかりました。 (no-doubled-joshi)"
13572711,PullRequestReviewCommentEvent,"**[textlint]** <sub>reported by [reviewdog](https://github.com/haya14busa/reviewdog) :dog:</sub>
一文に二回以上利用されている助詞 ""では"" がみつかりました。 (no-doubled-joshi)"
41898282,PullRequestReviewCommentEvent,"**[cpplint]** <sub>reported by [reviewdog](https://github.com/reviewdog/reviewdog) :dog:</sub>
 Do not indent within a namespace  [runtime/indentation_namespace] [4]"
41898282,PullRequestReviewCommentEvent,'useCallback' is defined but never used.
41898282,PullRequestReviewCommentEvent,Metrics/MethodLength: Method has too many lines. [38/30]
41898282,PullRequestReviewCommentEvent,Layout/ExtraSpacing: Unnecessary spacing detected.
41898282,PullRequestReviewCommentEvent,Style/StringLiterals: Prefer single-quoted strings when you don't need string interpolation or special symbols.
41898282,PullRequestReviewCommentEvent,"
<!--
  1 failure:  The changelog ent...
  0 warning: 
  
  
  DangerID: danger-id-Danger;
  File: CHANGELOG.md;
  Line: 7;
-->
- :no_entry_sign: The changelog entry seems to be part of an already released section `## 6.12.0`.
      Consider moving the entry to the `## Unreleased` section, please.



  "
41898282,PullRequestReviewCommentEvent,E712: comparison to False should be 'if cond is False:' or 'if not cond:'  <!-- Automatically posted by Lintly -->
41898282,PullRequestReviewCommentEvent,E126: continuation line over-indented for hanging indent  <!-- Automatically posted by Lintly -->
41898282,PullRequestReviewCommentEvent,E303: too many blank lines (2)  <!-- Automatically posted by Lintly -->
41898282,PullRequestReviewCommentEvent,"warning: result of multiplication in type 'UINT32' (aka 'unsigned int') is used as a pointer offset after an implicit widening conversion to type 'size_t' [bugprone-implicit-widening-of-multiplication-result]
```cpp
		    (BYTE*)&(image->data[surface->width * 4]), subsystem->format, image->bytes_per_line,
               ^
```
<details>
<summary>Additional context</summary>

**server/shadow/X11/x11_shadow.c:800:** make conversion explicit to silence this warning
```cpp
		    (BYTE*)&(image->data[surface->width * 4]), subsystem->format, image->bytes_per_line,
                           ^
```
**server/shadow/X11/x11_shadow.c:800:** perform multiplication in a wider type
```cpp
		    (BYTE*)&(image->data[surface->width * 4]), subsystem->format, image->bytes_per_line,
                           ^
```

</details>
"
41898282,PullRequestReviewCommentEvent,"warning: variable 'a1' is not initialized [cppcoreguidelines-init-variables]
```cpp
			BYTE r1, g1, b1, a1;
                    ^
```
this fix will not be applied because it overlaps with another fix"
48335577,PullRequestReviewCommentEvent,Cannot parse file: error unmarshaling JSON: json: cannot unmarshal string into Go value of type repoowners.FullConfig.
43080478,PullRequestReviewCommentEvent,Arbitrarily seemed reasonable.
15837671,PullRequestReviewCommentEvent,"**[golint]** <sub>reported by [reviewdog](https://github.com/haya14busa/reviewdog) :dog:</sub>
comment on exported function NewLog should be of the form ""NewLog ..."""
8723280,PullRequestReviewCommentEvent,"the docstring of the module says that clone everything is going to be performed ==> is this meant to be commented out?
currently running the script in an empty directory generates an error about README.md not being found. "
28699486,PullRequestReviewCommentEvent,test comment
28699486,PullRequestReviewCommentEvent,error
28699486,PullRequestReviewCommentEvent,Parsing error: Unexpected token )
14998418,PullRequestReviewCommentEvent,"Je suis d'accord avec le fait qu'il faut que les PRs puissent être développés par plusieurs personnes, mais d'un autre côté je ne sais pas comment le formaliser.. Est-ce que les auteurs peuvent reviewer le taf d'un autre ? Est-ce que ca compte pour une review entière ou une demi review ?

En vrai il y a déjà pas mal de cas particuliers dans ce document et cat met déjà une bonne couche de bureaucratie. Je doute qu'on puisse couvrir tous les cas sans que ca devienne un texte ultra compliqué... Comme Bram, je pense qu'il faut garder à l'esprit que ce sont des guidelines et pas des formalités exactes dans lesquelles il faut rentrer sous peines d'être expulsé... Peut-être que ca vaut le coup de mettre ca dans le document quelque part d'ailleurs (si c'est pas deja le cas ?)"
12379036,PullRequestReviewCommentEvent,"could you add an entry in the glossary to describe what the Workflow Execution portal is ?
I think there is already an entry for the workflow automation portal.
If you decide to replace the existing entry, please make sure that all internal links are not broken."
12379036,PullRequestReviewCommentEvent,"In addition to inlining in the documentation the content of the k8s yaml file, it would make sense to provide it as a downloadable link.

You can use the following notation to include a file as a source block (to see if yaml syntax is supported).


```
[source,yaml]
----
include::app.yml[]
----
```

A link can be provided using something like
`link:myfile.yml[k8s file]`
"
12379036,PullRequestReviewCommentEvent,same remark as above
